a tropical wave , which had previously spawned Tropical Depression Six , interacted with an upper-level low pressure area to develop an area of deep convection near Hispaniola on July 23 , 2003 .	previously	before	in the past	earlier	recently	once	soon	prior	nearly	already	long ago
other females within the social group may assist in the birthing process and tend to the newborns .	newborns	babies	children	child	baby	born	infants	kids	nurse	childless	infant
his reign spanned the years from 809 through 823 .	spanned	lasted	covered	spread	crossed	continued	covers	ran	extended	went on	bounded
Neem Karoli was a life-long adept of bhakti yoga , and encouraged service to others as the highest form of unconditional devotion to God .	highest	best	top	most	greatest	ultimate	strongest	maximum	fullest	final	very
fives is a British sport believed to derive from the same origins as many racquet sports .	derive	come	derivate	produce	take	develop	return	rise	begin	draw	
in 1269 it was the seat of a famous battle during the wars of Guelphs and Ghibellines and in 1479 it was besieged by Neapolitan troops .	besieged	occupied	taken over	attacked	surrounded	held	seized	conquered	blocked	captured	encircled
Gr_nberg and Fert have received a number of prestigious prizes and awards for their discovery and contributions to the field of spintronics including the 2007 Nobel Prize in Physics .	received	won	got	earned	gotten	awarded	had	seen	been awarded	reached	bought
during their trip , Aras and Cirie made a pact for the Final 2 ; while Danielle and Terry also conspired for their fate in the game during their time on exile .	conspired	fought	shared	argued	committed	teamed up	partnered	vowed	discussed	co-opted	conflicted
Gorgoneia that decorate the shields of warriors on mid-5th century Greek vases are considerably less grotesque and menacing .	menacing	frightening	threatening	disgusting	distracting	depressing	horrific	wrathful	infuriating	worshipful	worrying
Charon , discovered in 1978 at the United States Naval Observatory Flagstaff Station , is the largest satellite of the dwarf planet Pluto . following the 2005 discovery of two other natural satellites of Pluto , Charon may also be referred to as Pluto I . The New Horizons mission is scheduled to visit Charon and Pluto in July 2015 .	satellite	satellites	object	disk	signal	element	piece	substrate	device	spacecraft	telescope
they are typically specified to withstand an impact of 3600 g and temperatures of over 1,000 C .	typically	usually	normally	generally	mostly	standardly	traditionally	often	very	in general	usual
if K rei did exist , there is no evidence to suggest that the title tenn was used during the time period to which his reign has been assigned .	evidence	proof	support	documentation	suggestions	indication	confirmation	information	prove	provenance	example
once a flourishing Saxon riverport , it lies in the Waveney valley and is a popular boating center .	lies	is	hangs	is located	stands	sits	lie	resides	locates	places	is situated
the circuit cost approximately US $ 150 million to construct .	construct	build	make	create	design	develop	install	assemble	erect	plan	do
a page that is a redirect can be moved like any other page .	moved	changed	replaced	placed	redirected	relocated	fixed	updated	deleted	located	set
then Cogswell asked Gallaudet to travel to Europe to study methods for teaching deaf students , especially those of the Braidwood family in Edinburgh , Scotland .	travel	go	visit	move	journey	be	stay	study	come	return	walk
he is widely known for his roles as Little Joe Cartwright in bonanza , Charles Ingalls in Little House on the prairie , and Jonathan Smith in Highway to Heaven .	widely	well	generally	commonly	very	all	ubiquitously	universally	really	all over	pretty
since Minamoto no Yoritomo launched the shogunate , the true power had been in the hand of the Shoguns , who were mistaken several times for the Emperors of Japan by the Chinese government .	launched	started	established	created	began	set up	founded	opened	sparked	declared	propelled
Swiss cheese is a generic name common to many countries for several related varieties of cheese which resemble the Swiss Emmental .	resemble	look	remind	really	reflect	share	like	appear	remember	replicate	have
several of these tropical cyclones have caused deaths or heavy property damage , usually due to flooding caused by rain .	caused	made	killed
through these feedback processes , the cryosphere plays a significant role in global climate and in climate model response to global change .	significant	important	critical	very	major	large	crucial	meaningful	essential	very important	vital
about 20 % of patients with acute ischemic colitis may develop a long-term complication known as chronic ischemic colitis .	develop	experience	happen	create	find	get	discover	arrive	produce	be born	become
fiction Records is a UK formerly indie label , now wholly owned by Polydor a subsidiary of Universal Music Group , started by Chris Parry in 1978 that is best known as being the home of The Cure for over 20 years .	owned	controlled	own	run	managed	held	operated	possessed	maintained	sold	occupied
Alexander Stepanovich Popov was a Russian physicist who first demonstrated the practical application of electromagnetic waves , although he did not apply for a patent for his invention .	demonstrated	explained	showcased	proved	described	shown	showed	taught	detailed	examined	illustrated
in nature , there is a strong evolutionary pressure for animals to blend into their environment or conceal their shape ; for prey animals to avoid predators and for predators to be able to sneak up on prey .	conceal	hide	cover	cloak	cover up	mistake	mask	capture	keep	obscure	bury
in Switzerland , the constitutional ban on absinthe was repealed in 2000 during an overhaul of the national constitution , although the prohibition was written into ordinary law instead .	prohibition	ban	interdiction	restrictions	warning	exclusion	law	barring	prevention	banned	limitation
